0.41	-0.148	-0.184	0.78	0.16	2.67	0.47	3.00	4.65	1	1	0	0
0.42	-0.148	-0.184	1.41	0.16	1.41	1.73	4.06	-0.18	0	1	0	0
0.43	-0.148	-0.184	1.10	0.16	1.10	1.41	3.94	0.18	0	1	0	0
0.44	-0.148	-0.184	1.41	0.16	1.41	1.41	3.70	0.65	0	1	0	0
0.45	-0.148	-0.184	1.73	1.10	1.73	0.47	2.76	2.88	0	1	0	0
0.46	-0.148	-0.192	2.04	0.47	2.04	1.10	4.17	2.76	0	1	0	0
0.47	-0.148	-0.184	1.73	0.47	1.73	1.41	3.94	1.59	0	1	0	0
0.48	-0.148	-0.184	1.73	0.47	1.73	1.10	4.06	2.53	0	1	0	0
0.49	-0.148	-0.184	1.73	1.73	1.73	1.10	1.82	2.65	0	1	0	0
0.50	-0.148	-0.184	1.73	1.73	1.73	1.10	1.82	2.65	0	1	0	0
0.51	-0.148	-0.184	2.04	1.10	2.04	1.10	3.47	2.76	0	1	0	0
0.52	-0.148	-0.184	2.04	1.73	2.04	1.41	1.94	2.06	0	1	0	0
0.53	-0.148	-0.184	2.04	1.41	2.04	1.41	3.12	2.53	0	1	0	0
0.54	-0.148	-0.184	2.04	2.04	2.04	0.47	1.47	4.06	0	1	0	0
0.55	-0.148	-0.184	2.35	2.04	2.35	1.73	2.06	2.29	0	1	0	0
0.56	-0.148	-0.184	2.04	1.73	2.04	1.73	2.53	2.06	0	1	0	0
0.57	-0.148	-0.184	1.41	1.73	4.24	1.41	1.23	7.00	1	1	0	0
0.58	-0.148	-0.184	1.73	1.73	4.55	2.04	1.47	6.41	1	1	0	0
0.59	-0.148	-0.176	2.04	1.73	2.04	2.98	2.53	0.06	0	1	0	0
0.60	-0.148	-0.169	1.73	1.41	1.73	2.98	2.29	-0.88	0	1	0	0
0.61	-0.148	-0.169	1.73	1.73	1.73	2.67	1.82	0.06	0	1	0	0
0.62	-0.148	-0.169	2.04	1.73	2.04	2.67	2.53	0.53	0	1	0	0
0.63	-0.148	-0.169	2.35	2.04	2.35	2.04	2.41	2.06	0	1	0	0
0.64	-0.148	-0.176	2.98	2.04	2.98	2.04	3.35	3.00	0	1	0	0
0.65	-0.148	-0.184	3.29	2.04	3.29	2.04	4.17	3.82	0	1	0	0
0.66	-0.148	-0.192	3.29	2.67	3.29	2.04	3.82	4.17	0	1	0	0
0.67	-0.148	-0.192	3.29	2.67	3.29	2.04	3.59	4.06	0	1	0	0
0.68	-0.148	-0.192	3.29	2.98	3.29	3.29	2.88	1.82	0	1	0	0
0.69	-0.148	-0.192	3.29	2.98	3.29	2.98	3.00	2.65	0	1	0	0
0.70	-0.148	-0.192	3.29	2.98	3.29	2.98	3.12	2.76	0	1	0	0
0.71	-0.148	-0.192	3.61	3.29	3.61	3.29	2.76	2.41	0	1	0	0
0.72	-0.148	-0.192	3.61	3.29	3.61	2.98	2.88	3.35	0	1	0	0
0.73	-0.148	-0.192	3.61	3.29	3.61	3.29	2.88	2.53	0	1	0	0
0.74	-0.148	-0.192	3.61	3.29	3.61	3.29	2.76	2.53	0	1	0	0
0.75	-0.148	-0.192	3.61	3.61	3.61	2.98	2.41	3.70	0	1	0	0
0.76	-0.148	-0.192	3.92	3.61	3.92	3.29	2.76	3.35	0	1	0	0
0.77	-0.148	-0.192	3.92	3.61	3.92	3.29	2.53	3.12	0	1	0	0
0.78	-0.148	-0.184	3.92	3.29	3.92	3.61	3.47	2.53	0	1	0	0
0.79	-0.148	-0.184	3.92	3.61	3.92	3.61	3.00	2.76	0	1	0	0
0.80	-0.148	-0.184	3.92	3.92	3.92	3.29	2.29	3.70	0	1	0	0
0.81	-0.148	-0.184	4.24	3.61	4.24	3.61	3.35	3.23	0	1	0	0
0.82	-0.148	-0.192	4.24	3.92	4.24	3.61	2.76	3.47	0	1	0	0
0.83	-0.148	-0.192	4.24	3.92	4.24	3.61	2.88	3.59	0	1	0	0
0.84	-0.148	-0.184	2.98	3.61	8.00	3.92	1.00	10.29	1	1	0	0
0.85	-0.148	-0.192	2.98	3.61	8.31	4.86	1.23	9.70	1	1	0	0
0.86	-0.148	-0.176	2.35	3.61	6.12	8.00	-0.41	-0.76	1	1	0	0
0.87	-0.148	-0.153	1.73	3.29	1.73	8.63	-0.76	-10.29	0	1	0	0
0.88	-0.148	-0.129	1.41	2.98	1.41	6.12	-0.88	-7.11	0	1	0	0
0.89	-0.148	-0.114	0.78	2.67	0.78	0.16	-1.71	2.76	0	1	0	0
0.90	-0.148	-0.129	3.61	2.98	3.61	0.47	3.23	8.06	0	1	0	0
0.91	-0.148	-0.153	3.92	2.04	3.92	1.41	5.70	7.59	0	1	0	0
0.92	-0.148	-0.169	4.55	2.98	4.55	4.55	5.47	2.65	0	1	0	0
0.93	-0.148	-0.184	5.49	4.55	5.49	6.12	4.29	1.23	0	1	0	0
0.94	-0.148	-0.184	4.55	4.86	4.55	3.61	1.82	4.29	0	1	0	0
0.95	-0.148	-0.192	5.18	5.49	5.18	3.61	1.23	5.47	0	1	0	0
0.96	-0.148	-0.200	5.80	5.18	5.80	4.55	3.35	5.23	0	1	0	0
0.97	-0.148	-0.216	6.74	5.18	6.74	5.18	5.12	5.47	0	1	0	0
0.98	-0.148	-0.224	6.43	6.12	6.43	5.18	3.23	5.23	0	1	0	0
0.99	-0.148	-0.224	6.12	4.86	6.12	5.18	5.12	4.76	0	1	0	0
1.00	-0.148	-0.216	5.80	4.86	5.80	6.74	4.17	0.65	0	1	0	0
1.01	-0.148	-0.208	5.80	5.18	5.80	6.74	3.82	0.88	0	1	0	0
1.02	-0.148	-0.208	5.80	6.12	5.80	6.74	2.53	1.00	0	1	0	0
1.03	-0.148	-0.200	5.80	5.49	5.80	6.43	3.23	1.71	0	1	0	0
1.04	-0.148	-0.200	6.12	5.49	6.12	6.12	3.47	2.65	0	1	0	0
1.05	-0.148	-0.200	6.12	5.49	6.12	6.43	3.82	2.18	0	1	0	0
1.06	-0.148	-0.200	6.12	5.49	6.12	5.49	3.94	3.82	0	1	0	0
1.07	-0.148	-0.200	6.12	6.12	6.12	5.49	3.00	3.70	0	1	0	0
1.08	-0.148	-0.200	6.12	6.12	6.12	6.43	3.12	2.29	0	1	0	0
1.09	-0.148	-0.192	6.12	6.12	6.12	5.49	2.76	3.47	0	1	0	0
1.10	-0.148	-0.192	6.12	6.12	6.12	6.12	2.76	2.76	0	1	0	0
1.11	-0.148	-0.184	6.12	6.12	6.12	6.12	2.88	2.76	0	1	0	0
1.12	-0.148	-0.184	6.12	6.43	6.12	6.12	2.41	3.12	0	1	0	0
1.13	-0.148	-0.184	6.43	6.12	6.43	6.43	3.70	2.88	0	1	0	0
1.14	-0.148	-0.184	6.43	6.12	6.43	6.12	3.59	3.59	0	1	0	0
1.15	-0.148	-0.184	6.43	6.43	6.43	6.12	2.88	3.70	0	1	0	0
1.16	-0.148	-0.184	6.43	6.12	6.43	6.43	4.06	3.23	0	0	0	0
1.17	-0.148	-0.184	6.43	6.43	6.43	6.74	3.35	2.41	0	0	0	0
1.18	-0.148	-0.184	6.43	6.43	6.43	6.12	2.76	3.47	0	0	0	0
1.19	-0.148	-0.184	14.27	6.74	2.35	6.12	10.29	-4.41	0	0	1	0
1.20	-0.148	-0.176	14.27	7.69	2.35	6.12	10.29	-4.65	0	0	1	0
1.21	-0.148	-0.176	13.96	10.51	2.35	3.61	10.29	-0.29	0	0	1	0
1.22	-0.148	-0.153	9.88	12.08	1.73	2.98	-0.41	-0.29	0	0	1	0
1.23	-0.148	-0.145	11.76	11.76	2.04	3.92	3.82	-2.18	0	0	1	0
1.24	-0.148	-0.129	9.25	11.14	1.41	3.92	0.29	-3.23	0	0	1	0
1.25	-0.148	-0.122	9.25	10.51	1.41	2.98	1.23	-1.00	0	0	1	0
1.26	-0.148	-0.122	9.57	10.20	1.73	2.98	2.18	-1.12	0	0	1	0
1.27	-0.148	-0.114	9.25	9.88	1.41	2.67	2.76	-0.41	0	0	1	0
1.28	-0.148	-0.114	8.94	10.20	1.41	2.04	0.88	0.06	0	0	1	0
1.29	-0.148	-0.114	8.94	10.20	1.41	1.73	0.76	0.76	0	0	1	0
1.30	-0.148	-0.114	8.63	9.88	1.41	1.73	1.35	0.65	0	0	1	0
1.31	-0.148	-0.114	8.94	9.88	1.41	1.41	1.59	1.59	0	0	1	0
1.32	-0.148	-0.114	9.25	9.57	1.41	1.41	2.88	1.71	0	0	1	0
1.33	-0.148	-0.122	9.88	9.57	1.73	1.73	3.94	1.12	0	0	1	0
1.34	-0.148	-0.122	10.20	8.94	1.73	1.10	5.70	2.76	0	0	1	0
1.35	-0.148	-0.129	9.88	10.20	1.73	1.10	2.76	2.76	0	0	1	0
1.36	-0.148	-0.129	9.57	10.51	1.73	0.47	1.47	3.59	0	0	1	0
1.37	-0.148	-0.129	9.88	10.20	1.73	1.41	2.88	2.18	0	0	1	0
1.38	-0.148	-0.137	10.51	10.51	1.73	1.73	3.23	1.59	0	0	1	0
1.39	-0.148	-0.137	10.51	10.51	1.73	1.41	3.00	2.41	0	0	1	0
1.40	-0.148	-0.137	10.51	10.20	1.73	1.10	3.94	3.23	0	0	1	0
1.41	-0.148	-0.145	11.14	10.51	1.73	1.41	4.29	2.65	0	0	1	0
1.42	-0.148	-0.145	11.76	11.14	2.04	1.73	4.76	2.18	0	0	1	0
1.43	-0.148	-0.153	5.18	11.14	5.18	1.73	-8.53	8.88	0	0	0	0
1.44	-0.148	-0.153	5.49	9.57	5.49	2.67	-5.35	7.94	0	0	0	0
1.45	-0.148	-0.145	4.86	4.55	4.86	4.86	3.35	2.18	0	0	0	0
1.46	-0.148	-0.137	3.92	3.61	3.92	4.86	3.12	0.29	0	0	0	0
1.47	-0.148	-0.153	5.80	5.18	5.80	3.92	4.06	5.82	0	0	0	0
1.48	-0.148	-0.161	5.80	6.12	5.80	3.61	2.41	6.64	0	0	0	0
1.49	-0.148	-0.169	6.43	6.12	6.43	5.18	3.35	4.65	0	0	0	0
1.50	-0.148	-0.176	6.43	6.12	6.43	5.18	3.82	5.23	0	0	0	0
1.51	-0.148	-0.176	14.27	6.74	2.35	5.49	10.29	-3.82	0	0	1	0
1.52	-0.148	-0.184	14.59	8.31	2.67	5.49	10.29	-3.94	0	0	1	0
1.53	-0.148	-0.184	15.53	12.08	2.67	4.55	10.29	-1.35	0	0	1	0
1.54	-0.148	-0.200	16.78	13.65	2.98	2.98	10.29	2.06	0	0	1	0
1.55	-0.148	-0.176	11.76	13.65	2.04	3.61	0.53	-1.35	0	0	1	0
1.56	-0.148	-0.161	11.76	12.39	2.04	3.92	2.53	-2.41	0	0	1	0
1.57	-0.148	-0.145	10.82	12.08	1.73	3.92	1.23	-2.88	0	0	1	0
1.58	-0.148	-0.137	10.20	11.76	1.73	3.61	1.12	-2.41	0	0	1	0
1.59	-0.148	-0.129	9.25	11.45	1.41	2.98	-0.18	-1.35	0	0	1	0
1.60	-0.148	-0.114	8.63	11.14	1.41	2.04	-0.76	-0.06	0	0	1	0
1.61	-0.148	-0.106	7.69	11.14	1.41	1.73	-2.88	0.18	0	0	1	0
1.62	-0.148	-0.098	7.37	9.88	1.10	1.73	-1.94	0.06	0	0	1	0
1.63	-0.148	-0.098	2.98	9.57	2.98	1.41	-9.94	4.65	0	0	0	0
1.64	-0.148	-0.090	2.98	6.74	2.98	1.41	-5.12	4.53	0	0	0	0
1.65	-0.148	-0.122	5.49	3.29	5.49	2.98	6.88	6.76	0	0	0	0
1.66	-0.148	-0.137	5.80	2.98	5.80	1.41	8.41	10.29	0	0	0	0
1.67	-0.148	-0.161	7.06	6.12	7.06	2.04	4.88	10.29	0	0	0	0
1.68	-0.148	-0.169	6.12	8.00	6.12	6.12	-0.53	2.76	0	0	0	0
1.69	-0.148	-0.161	5.49	8.00	5.49	8.00	-2.29	-2.65	0	0	0	0
1.70	-0.148	-0.161	5.49	7.06	5.49	7.06	-1.12	-1.47	0	0	0	0
1.71	-0.148	-0.153	11.76	6.43	2.04	6.74	10.29	-7.82	0	0	1	0
1.72	-0.148	-0.153	11.76	8.00	2.04	4.55	10.29	-3.35	0	0	1	0
1.73	-0.148	-0.153	13.02	11.76	2.35	2.04	5.35	1.59	0	0	1	0
1.74	-0.148	-0.145	9.88	10.20	1.73	2.04	2.18	0.41	0	0	1	0
1.75	-0.148	-0.153	13.65	9.88	2.35	2.98	10.29	0.18	0	0	1	0
1.76	-0.148	-0.161	13.33	10.20	2.35	2.98	9.94	0.06	0	0	1	0
1.77	-0.148	-0.153	12.39	11.76	2.04	2.67	4.88	0.41	0	0	1	0
1.78	-0.148	-0.145	9.88	12.39	1.73	2.67	-1.47	-0.41	0	0	1	0
1.79	-0.148	-0.129	8.94	12.39	1.41	2.04	-4.06	-0.06	0	0	1	0
1.80	-0.148	-0.122	8.63	11.14	1.41	2.04	-1.71	-0.29	0	0	1	0
1.81	-0.148	-0.114	8.63	10.20	1.41	2.04	-0.41	-0.29	0	0	1	0
1.82	-0.148	-0.106	8.00	9.57	1.41	1.73	-0.06	0.06	0	0	1	0
1.83	-0.148	-0.106	3.29	8.63	3.29	1.73	-8.29	4.17	0	0	0	0
1.84	-0.148	-0.098	3.29	7.06	3.29	1.41	-5.70	4.88	0	0	0	0
1.85	-0.148	-0.106	3.92	4.55	3.92	2.98	0.76	3.12	0	0	0	0
1.86	-0.148	-0.129	5.80	3.29	5.80	1.41	7.11	10.29	0	0	0	0
1.87	-0.148	-0.161	7.06	4.86	7.06	2.04	6.53	10.29	0	0	0	0
1.88	-0.148	-0.169	6.43	6.74	6.43	6.12	1.47	2.76	0	0	0	0
1.89	-0.148	-0.169	5.49	6.74	5.49	6.74	-0.06	-0.29	0	0	0	0
1.90	-0.148	-0.161	5.49	7.06	5.49	6.74	-1.12	-0.53	0	0	0	0
1.91	-0.148	-0.161	5.49	6.74	5.49	6.74	-0.29	-0.53	0	0	0	0
1.92	-0.148	-0.161	5.49	5.49	5.49	6.12	2.06	1.00	0	0	0	0
1.93	-0.148	-0.161	5.80	6.12	5.80	6.12	1.59	1.35	0	0	0	0
1.94	-0.148	-0.161	13.33	6.12	2.35	5.49	10.29	-5.12	0	0	1	0
1.95	-0.148	-0.169	13.96	7.69	2.35	5.18	10.29	-4.29	0	0	1	0
1.96	-0.148	-0.184	16.47	11.45	2.98	3.92	10.29	-1.12	0	0	1	0
1.97	-0.148	-0.208	19.61	12.08	3.29	2.98	10.29	2.18	0	0	1	0
1.98	-0.148	-0.216	18.98	13.02	3.29	3.61	10.29	0.41	0	0	1	0
1.99	-0.148	-0.208	16.78	14.59	2.98	3.61	9.70	-0.29	0	0	1	0
2.00	-0.148	-0.192	6.43	14.90	6.43	3.61	-10.29	6.76	0	0	0	0
2.01	-0.148	-0.176	6.12	13.33	6.12	3.92	-10.29	5.70	0	0	0	0
2.02	-0.148	-0.169	5.80	5.18	5.80	5.49	4.53	1.71	0	1	0	0
2.03	-0.148	-0.145	4.86	1.10	4.86	6.43	10.29	-1.35	0	1	0	0
2.04	-0.148	-0.176	8.31	5.49	8.31	3.92	9.35	10.05	0	1	0	0
2.05	-0.148	-0.184	7.69	8.94	7.69	4.55	1.47	8.76	0	1	0	0
2.06	-0.148	-0.176	4.86	11.76	12.39	7.69	-10.29	10.29	1	1	0	0
2.07	-0.148	-0.161	3.92	9.57	10.82	8.94	-7.70	5.70	1	1	0	0
2.08	-0.148	-0.145	3.29	2.67	8.94	10.51	4.65	-1.12	1	1	0	0
2.09	-0.148	-0.122	2.67	2.67	7.06	10.20	3.23	-4.17	1	1	0	0
2.10	-0.148	-0.114	2.98	3.61	7.69	8.00	1.35	1.47	1	1	0	0
2.11	-0.148	-0.114	3.29	3.61	8.63	6.74	1.94	5.70	1	1	0	0
2.12	-0.148	-0.106	2.98	4.55	8.31	7.06	0.18	4.53	1	1	0	0
2.13	-0.148	-0.122	3.92	3.61	10.20	8.63	3.23	5.59	1	1	0	0
2.14	-0.148	-0.137	4.24	4.55	10.82	8.94	2.18	6.29	1	1	0	0
2.15	-0.148	-0.145	4.55	3.92	11.76	10.51	3.70	5.12	1	1	0	0
2.16	-0.148	-0.161	4.86	4.55	12.70	9.88	3.82	8.88	1	1	0	0
2.17	-0.148	-0.161	4.24	4.86	11.45	9.57	1.94	7.23	1	1	0	0
2.18	-0.148	-0.161	6.43	5.18	6.43	11.14	5.35	-6.29	0	1	0	0
2.19	-0.148	-0.153	5.80	5.18	5.80	9.88	4.17	-5.59	0	1	0	0
2.20	-0.148	-0.145	5.80	6.12	5.80	6.74	2.41	0.18	0	1	0	0
2.21	-0.148	-0.137	5.18	6.74	5.18	5.18	0.06	2.53	0	1	0	0
2.22	-0.148	-0.161	7.37	6.12	7.37	6.12	5.94	5.35	0	1	0	0
2.23	-0.148	-0.169	7.06	5.18	7.06	6.74	7.00	3.23	0	1	0	0
2.24	-0.148	-0.176	7.37	4.86	7.37	7.69	8.76	2.41	0	1	0	0
2.25	-0.148	-0.184	7.69	6.43	7.69	8.00	5.82	1.71	0	1	0	0
2.26	-0.148	-0.184	7.69	7.69	7.69	8.00	3.59	1.82	0	1	0	0
2.27	-0.148	-0.176	7.06	7.69	7.06	7.69	2.41	1.35	0	1	0	0
2.28	-0.148	-0.169	6.74	7.06	6.74	7.69	2.88	1.00	0	1	0	0
2.29	-0.148	-0.169	7.06	7.06	7.06	7.06	3.00	1.94	0	1	0	0
2.30	-0.148	-0.169	7.06	7.69	7.06	7.06	2.18	1.82	0	1	0	0
2.31	-0.148	-0.169	7.06	7.69	7.06	6.74	2.18	2.76	0	1	0	0
2.32	-0.148	-0.169	7.06	7.69	7.06	7.06	2.29	2.06	0	1	0	0
2.33	-0.148	-0.169	7.06	7.69	7.06	7.06	2.41	2.29	0	1	0	0
2.34	-0.148	-0.169	7.37	7.06	7.37	6.74	3.47	3.35	0	1	0	0
2.35	-0.148	-0.169	7.37	7.69	7.37	6.74	3.12	3.82	0	1	0	0
2.36	-0.148	-0.176	7.69	8.00	7.69	7.69	3.00	2.88	0	1	0	0
2.37	-0.148	-0.176	8.00	7.69	8.00	7.69	4.41	3.70	0	1	0	0
2.38	-0.148	-0.184	8.00	8.31	8.00	6.74	2.65	5.00	0	1	0	0
2.39	-0.148	-0.184	8.00	8.31	8.00	7.06	2.65	4.29	0	1	0	0
2.40	-0.148	-0.184	8.31	8.63	8.31	7.69	2.29	4.06	0	1	0	0
2.41	-0.148	-0.184	8.31	8.31	8.31	8.00	3.00	3.23	0	1	0	0
2.42	-0.148	-0.184	8.31	8.63	8.31	7.69	2.06	4.06	0	1	0	0
2.43	-0.148	-0.184	8.31	8.31	8.31	7.69	2.88	4.17	0	1	0	0
2.44	-0.148	-0.176	8.31	8.31	8.31	8.31	2.88	2.53	0	1	0	0
2.45	-0.148	-0.176	8.31	8.31	8.31	8.31	3.12	2.76	0	1	0	0
2.46	-0.148	-0.176	8.31	8.31	8.31	8.31	3.35	3.12	0	1	0	0
2.47	-0.148	-0.176	8.31	8.63	8.31	7.69	2.53	4.53	0	1	0	0
2.48	-0.148	-0.176	8.31	8.00	8.31	8.31	3.70	2.76	0	1	0	0
2.49	-0.148	-0.176	8.00	8.31	8.00	8.63	2.65	1.59	0	1	0	0
2.50	-0.148	-0.169	8.00	8.31	8.00	8.31	2.65	2.41	0	0	0	0
2.51	-0.148	-0.169	8.00	8.31	8.00	8.63	2.76	1.59	0	0	0	0
2.52	-0.148	-0.169	8.00	8.00	8.00	8.31	3.47	2.41	0	0	0	0
2.53	-0.148	-0.169	8.00	8.31	8.00	8.00	2.76	3.23	0	0	0	0
2.54	-0.148	-0.169	8.31	8.31	8.31	8.00	2.88	3.35	0	0	0	0
2.55	-0.148	-0.169	8.31	8.31	8.31	8.31	3.00	2.76	0	0	0	0
2.56	-0.148	-0.161	8.00	8.31	8.00	8.31	2.76	2.41	0	0	0	0
2.57	-0.148	-0.161	8.00	8.31	8.00	8.31	2.76	2.41	0	0	0	0
2.58	-0.148	-0.161	8.31	8.31	8.31	8.31	2.76	2.53	0	0	0	0
2.59	-0.148	-0.161	8.00	8.31	8.00	8.31	2.65	2.41	0	0	0	0
2.60	-0.148	-0.161	8.31	8.31	8.31	8.00	2.76	3.23	0	0	0	0
2.61	-0.148	-0.161	8.31	8.00	8.31	8.00	3.59	3.35	0	0	0	0
2.62	-0.148	-0.161	8.31	8.31	8.31	8.31	2.88	2.65	0	0	0	0
2.63	-0.148	-0.161	8.31	8.63	8.31	8.31	2.29	2.88	0	0	0	0
2.64	-0.148	-0.161	8.31	8.63	8.31	8.31	2.18	2.76	0	0	0	0
2.65	-0.148	-0.161	8.31	8.31	8.31	8.00	3.00	3.70	0	0	0	0
2.66	-0.148	-0.161	8.31	8.31	8.31	8.00	3.12	3.82	0	0	0	0
2.67	-0.148	-0.161	8.31	8.31	8.31	8.31	3.23	3.12	0	0	0	0
2.68	-0.148	-0.161	8.31	8.63	8.31	8.63	2.29	2.18	0	0	0	0
2.69	-0.148	-0.161	8.31	8.63	8.31	8.31	2.29	3.00	0	0	0	0
2.70	-0.148	-0.161	8.31	8.31	8.31	8.00	3.00	3.70	0	0	0	0
2.71	-0.148	-0.153	8.31	8.31	8.31	8.63	3.00	2.06	0	0	0	0
2.72	-0.148	-0.153	8.31	8.63	8.31	8.63	2.29	2.18	0	0	0	0
2.73	-0.148	-0.153	8.31	8.31	8.31	8.31	2.88	2.76	0	0	0	0
2.74	-0.148	-0.153	8.31	8.31	8.31	8.00	2.65	3.35	0	0	0	0
2.75	-0.148	-0.153	8.31	8.63	8.31	8.00	1.94	3.47	0	0	0	0
2.76	-0.148	-0.153	8.31	8.31	8.31	8.31	2.65	2.65	0	0	0	0
2.77	-0.148	-0.153	8.31	8.31	8.31	8.94	2.88	1.23	0	0	0	0
2.78	-0.148	-0.153	8.31	8.31	8.31	8.31	3.00	2.88	0	0	0	0
2.79	-0.148	-0.153	8.31	8.31	8.31	8.31	3.12	3.00	0	0	0	0
2.80	-0.148	-0.153	8.63	8.31	8.63	8.31	3.23	3.12	0	0	0	0
2.81	-0.148	-0.153	8.63	8.63	8.63	8.31	2.41	3.12	0	0	0	0
2.82	-0.148	-0.153	8.31	8.63	8.31	8.31	2.29	3.00	0	0	0	0
2.83	-0.148	-0.153	8.31	8.31	8.31	8.63	3.00	2.18	0	0	0	0
2.84	-0.148	-0.153	18.67	8.31	3.29	8.63	10.29	-8.41	0	0	1	0
2.85	-0.148	-0.145	18.35	8.94	3.29	6.12	10.29	-3.35	0	0	1	0
2.86	-0.148	-0.145	17.72	12.08	2.98	2.04	10.29	4.17	0	0	1	0
2.87	-0.148	-0.137	17.10	13.65	2.98	3.61	10.29	0.65	0	0	1	0
2.88	-0.148	-0.129	15.21	13.65	2.67	3.92	8.64	-0.65	0	0	1	0
2.89	-0.148	-0.122	15.53	15.53	2.67	4.86	4.88	-2.29	0	0	1	0
2.90	-0.148	-0.114	6.43	15.53	6.43	3.92	-10.29	7.11	0	0	0	0
2.91	-0.148	-0.106	6.43	13.02	6.43	4.86	-9.11	5.12	0	0	0	0
2.92	-0.148	-0.098	5.80	4.86	5.80	6.12	6.06	1.82	0	0	0	0
2.93	-0.148	-0.082	5.18	2.04	5.18	6.74	10.17	-1.23	0	0	0	0
2.94	-0.148	-0.122	8.94	7.06	8.94	4.55	7.94	10.29	0	1	0	0
2.95	-0.148	-0.137	8.63	10.20	8.63	5.18	1.35	9.70	0	1	0	0
2.96	-0.148	-0.145	7.69	11.45	7.69	7.69	-3.00	3.23	0	1	0	0
2.97	-0.148	-0.137	7.37	10.51	7.37	9.57	-2.53	-1.47	0	1	0	0
2.98	-0.148	-0.129	6.43	8.63	6.43	8.63	-0.53	-1.82	0	1	0	0
2.99	-0.148	-0.114	6.12	8.94	6.12	8.00	-2.41	-1.23	0	1	0	0
